A,B,C,D,E,F
12,4,8,35,30,11
13,4,8,35,29,11
13,4,7,36,29,11
14,4,6,36,29,11
14,4,6,35,29,12
15,4,6,35,28,12
15,3,7,35,28,12
14,3,7,35,28,13
13,3,7,36,28,13
13,3,7,36,27,14
12,3,7,36,28,14
12,3,6,36,29,14
11,3,6,36,29,15
11,3,6,37,29,14
11,2,6,37,30,14
11,2,6,37,30,14
11,2,6,38,29,14
11,2,6,38,29,14
11,2,6,38,29,14
11,3,5,38,29,14
11,3,5,38,29,14
10,3,5,38,29,15
10,3,6,38,28,15
10,3,5,39,28,15
10,2,6,39,28,15
10,2,6,39,28,15
10,2,6,39,28,15
10,1,7,39,28,15
10,1,6,39,28,16
10,1,5,40,28,16
10,1,5,41,28,15
10,1,5,41,28,15
11,1,5,40,28,15
10,1,5,40,28,16
10,1,5,41,28,15
9,2,5,41,28,15
9,3,5,40,28,15
8,3,5,41,28,15
8,3,5,41,28,15
8,2,5,42,28,15
8,2,5,42,28,15
7,3,5,42,28,15
7,3,5,42,28,15
7,3,5,43,27,15
7,4,5,42,27,15
7,4,5,42,28,14
8,4,4,42,28,14
8,4,4,43,28,13
8,4,4,43,28,13
7,4,4,44,28,13
7,4,5,44,28,12
7,4,5,44,28,12
7,4,5,44,28,12
7,4,5,43,28,13
7,4,5,43,28,13
7,4,4,44,28,13
7,4,4,45,28,12
7,4,4,44,28,13
7,4,3,44,29,13
7,4,3,45,29,12
6,4,4,45,29,12
6,4,4,44,29,13
6,4,4,44,29,13
6,4,3,45,29,13
5,5,3,45,29,13
5,5,3,45,29,13
4,6,3,45,29,13
4,6,3,45,29,13
5,6,3,44,29,13
5,6,2,44,29,14
5,6,2,45,29,13
5,6,2,45,29,13
4,7,2,45,29,13
5,7,2,44,29,13
5,8,2,44,28,13
4,8,3,44,28,13
4,9,3,44,28,12
4,9,3,44,28,12
4,9,3,44,28,12
4,9,2,44,29,12
3,9,2,44,30,12
3,9,1,45,30,12
2,9,1,45,31,12
2,9,2,44,31,12
2,9,2,45,31,11
2,10,2,45,30,11
3,10,2,44,30,11
3,9,2,44,30,12
2,10,2,44,30,12
2,10,3,44,29,12
2,10,3,44,29,12
2,10,3,44,29,12
1,10,3,45,29,12
0,10,3,45,29,13
0,10,3,45,29,13
0,10,3,45,29,13
0,10,3,45,29,13
0,10,3,45,29,13
0,10,3,45,29,13
0,9,3,46,29,13
0,9,3,46,29,13
0,9,3,46,28,14
0,8,3,46,28,15
0,8,3,47,27,15
0,8,3,47,27,15
0,8,3,47,27,15
1,8,3,47,27,14
1,9,3,46,27,14
1,9,3,46,28,13
1,9,3,46,28,13
1,8,3,47,28,13
1,8,4,47,27,13
1,8,5,47,27,12
0,8,5,48,27,12
0,8,6,48,26,12
1,7,6,48,26,12
1,7,6,48,26,12
1,7,7,48,26,11
1,6,7,48,27,11
1,6,7,47,27,12
1,6,6,47,27,13
1,5,6,48,27,13
2,5,6,48,26,13
3,5,5,48,26,13
3,5,6,47,26,13
2,5,6,47,27,13
2,5,6,46,28,13
2,6,6,46,27,13
2,6,6,46,27,13
1,6,6,46,28,13
1,6,7,46,27,13
1,6,7,46,26,14
2,6,7,46,26,13
3,6,7,45,26,13
3,6,7,45,26,13
2,7,7,45,26,13
2,7,7,45,27,12
2,7,7,45,27,12
2,7,7,45,27,12
1,7,7,45,28,12
2,6,7,45,28,12
1,6,8,45,28,12
1,5,8,45,28,13
1,4,9,45,28,13
0,4,10,45,28,13
0,4,10,45,28,13
0,4,10,44,29,13
0,4,10,44,29,13
0,4,10,44,29,13
0,3,10,45,29,13
0,3,10,45,29,13
0,3,10,45,29,13
0,3,10,45,29,13
0,3,10,44,30,13
0,3,9,45,30,13
0,3,8,45,30,14
0,3,8,45,30,14
0,3,8,45,30,14
0,3,8,45,30,14
0,2,9,45,30,14
0,2,9,45,30,14
0,2,10,45,30,13
0,2,10,45,29,14
1,2,10,45,29,13
1,2,10,46,29,12
1,2,9,46,29,13
1,3,9,45,29,13
0,4,9,45,29,13
0,4,9,45,29,13
1,4,9,44,29,13
1,4,8,44,30,13
2,4,8,43,30,13
2,4,8,43,30,13
2,4,8,42,30,14
2,4,8,42,30,14
2,4,8,42,31,13
2,4,8,42,31,13
2,4,8,42,31,13
2,4,8,42,31,13
2,4,8,42,31,13
2,4,7,42,32,13
3,4,7,42,31,13
2,4,7,43,31,13
2,5,7,42,31,13
2,5,7,42,31,13
2,5,7,41,31,14
1,6,7,41,31,14
1,6,8,41,30,14
1,6,8,41,31,13
1,6,9,41,30,13
0,6,9,41,31,13
0,6,9,41,31,13
0,6,9,41,31,13
0,7,9,40,31,13
0,7,8,41,31,13
0,7,7,41,32,13
1,7,7,41,31,13
1,7,7,41,31,13
1,7,8,41,31,12
1,7,8,41,31,12
1,7,7,42,31,12
1,7,7,42,31,12
1,7,6,42,32,12
0,7,6,42,33,12
1,7,6,42,33,11
0,7,6,42,34,11
0,8,5,42,34,11
0,8,5,42,34,11
1,8,4,42,34,11
1,9,3,42,34,11
1,10,3,41,34,11
1,9,3,41,34,12
1,9,3,41,34,12
1,10,3,40,34,12
2,10,2,40,34,12
2,9,2,40,34,13
2,9,2,40,34,13
2,9,2,40,34,13
3,8,2,40,34,13
3,8,1,41,34,13
3,8,2,40,34,13
4,8,2,40,33,13
4,8,2,41,32,13
3,8,2,41,33,13
3,7,2,41,33,14
3,7,2,41,33,14
3,6,2,41,33,15
2,6,2,41,34,15
3,6,1,41,34,15
3,6,1,41,35,14
2,6,1,42,35,14
2,7,0,42,35,14
2,7,0,41,36,14
3,7,0,40,36,14
3,8,0,40,36,13
3,8,0,39,36,14
3,8,0,39,36,14
2,8,0,40,36,14
2,7,1,40,36,14
2,7,1,40,36,14
3,6,1,40,36,14
2,6,1,40,37,14
2,6,1,40,37,14
2,6,1,40,37,14
1,6,1,40,38,14
2,5,1,40,38,14
3,5,0,40,38,14
3,5,0,40,38,14
2,5,0,40,38,15
3,5,0,40,38,14
3,5,0,40,38,14
3,5,0,40,38,14
4,5,0,39,38,14
4,6,0,38,38,14
4,6,0,37,39,14
4,7,0,36,39,14
4,8,0,36,38,14
4,8,1,36,37,14
4,8,0,36,37,15
4,8,0,37,36,15
4,8,0,37,36,15
4,8,0,37,36,15
4,8,0,36,37,15
3,8,0,37,37,15
4,7,0,37,37,15
5,6,0,37,37,15
6,6,0,37,36,15
6,6,1,36,36,15
7,6,1,36,35,15
6,6,1,36,35,16
5,6,2,36,35,16
5,6,2,36,34,17
6,6,2,35,34,17
7,6,2,35,34,16
7,6,2,34,35,16
8,6,2,34,34,16
7,7,2,34,34,16
7,7,3,34,34,15
7,6,4,34,34,15
7,5,4,34,34,16
7,5,4,33,35,16
8,5,4,32,35,16
8,5,5,32,34,16
8,5,5,32,35,15
8,5,5,33,35,14
7,5,5,33,36,14
7,5,6,33,36,13
8,5,6,33,36,12
8,4,6,33,37,12
7,4,7,33,37,12
8,3,7,33,37,12
8,2,7,33,37,13
9,2,7,33,36,13
9,2,7,33,36,13
9,2,7,33,36,13
9,1,7,33,36,14
9,1,7,34,35,14
9,2,7,34,35,13
9,1,7,35,35,13
10,1,7,35,35,12
9,1,7,36,35,12
9,2,7,36,35,11
9,2,8,36,34,11
9,2,7,36,34,12
9,2,7,37,33,12
9,2,7,37,33,12
8,2,7,38,33,12
8,2,7,38,33,12
8,2,7,38,33,12
8,1,7,39,33,12
9,1,7,38,33,12
9,1,8,37,33,12
8,1,8,38,33,12
8,1,7,39,33,12
8,1,8,38,33,12
7,1,8,39,33,12
7,2,7,39,33,12
7,2,7,39,32,13
7,1,7,39,32,14
7,1,7,39,32,14
7,1,8,39,32,13
7,1,8,39,32,13
8,1,7,39,32,13
8,2,7,39,31,13
8,3,7,38,31,13
8,3,7,38,31,13
8,3,6,38,31,14
8,3,5,38,31,15
8,3,5,39,31,14
8,3,5,39,31,14
8,3,6,39,31,13
8,3,6,40,31,12
8,3,7,40,31,11
8,4,7,39,31,11
9,4,7,39,30,11
9,4,7,39,29,12
9,5,7,38,29,12
10,5,7,37,29,12
9,6,7,37,29,12
10,6,6,37,29,12
10,6,6,36,30,12
10,6,7,36,29,12
10,6,7,36,29,12
10,6,7,35,29,13
10,6,8,35,29,12
10,6,7,36,29,12
10,6,7,37,28,12
10,6,7,37,28,12
10,6,7,36,29,12
11,6,6,36,29,12
11,6,6,36,28,13
11,6,7,36,28,12
11,6,7,36,28,12
12,6,7,36,28,11
11,6,8,36,28,11
11,6,8,36,28,11
11,6,8,36,28,11
11,7,7,36,28,11
10,8,7,36,28,11
10,8,8,36,28,10
9,8,8,36,29,10
8,8,8,36,30,10
9,8,7,36,30,10
9,8,7,35,31,10
9,8,7,35,31,10
9,8,7,35,31,10
9,9,6,35,31,10
8,9,6,35,32,10
7,9,6,35,32,11
6,9,7,35,32,11
6,9,7,35,32,11
6,9,7,36,31,11
6,9,6,37,31,11
7,9,6,37,31,10
7,9,5,38,31,10
7,9,5,38,31,10
8,9,5,38,31,9
8,9,6,38,30,9
8,8,6,38,31,9
8,8,6,38,31,9
8,8,6,39,31,8
8,8,6,39,31,8
8,8,6,39,31,8
7,8,6,39,31,9
8,8,6,38,31,9
8,8,6,38,31,9
8,7,6,39,31,9
8,8,6,39,31,8
8,9,6,38,31,8
8,9,6,38,31,8
8,9,6,38,31,8
7,9,6,38,32,8
7,9,6,37,32,9
7,9,6,37,32,9
7,9,6,36,32,10
7,10,5,36,32,10
6,10,6,36,32,10
6,10,6,35,32,11
6,10,6,35,33,10
6,10,6,34,34,10
6,11,6,34,33,10
5,11,6,34,34,10
5,12,6,34,33,10
5,12,6,34,32,11
5,11,6,35,32,11
5,10,6,35,33,11
5,11,5,35,33,11
5,11,5,35,33,11
5,11,4,36,33,11
5,11,4,37,32,11
5,11,4,37,32,11
5,11,4,37,32,11
5,12,4,37,32,10
5,12,4,37,32,10
5,12,4,38,32,9
5,12,4,38,32,9
5,12,4,39,32,8
5,12,3,39,32,9
4,12,3,39,32,10
5,12,3,38,32,10
6,11,3,38,32,10
6,11,2,38,32,11
5,11,2,38,33,11
5,11,1,38,33,12
6,11,1,37,33,12
6,11,1,37,33,12
6,11,1,37,34,11
6,11,2,37,33,11
6,11,2,37,33,11
6,11,2,37,34,10
7,11,2,37,33,10
6,11,2,37,34,10
5,11,3,37,34,10
5,11,2,38,34,10
5,11,1,38,35,10
5,11,0,38,36,10
4,11,0,38,36,11
5,11,0,37,36,11
4,11,0,38,36,11
4,11,0,39,36,10
3,11,1,39,36,10
2,11,1,39,36,11
2,12,1,39,36,10
2,11,1,40,36,10
2,11,2,40,36,9
3,11,2,40,35,9
2,11,3,40,35,9
2,11,4,40,35,8
1,11,4,41,35,8
0,11,4,42,35,8
0,11,4,42,35,8
0,11,4,42,35,8
0,10,4,43,35,8
0,9,4,44,35,8
0,9,4,44,35,8
0,9,4,44,35,8
0,10,4,44,34,8
0,10,4,44,33,9
0,10,4,45,33,8
0,10,4,45,33,8
0,10,4,45,33,8
0,10,4,45,33,8
0,11,4,44,33,8
1,11,3,44,33,8
2,11,3,43,33,8
2,11,3,43,33,8
2,10,3,43,34,8
2,9,3,43,34,9
2,9,4,43,33,9
2,9,4,43,33,9
2,9,4,43,33,9
2,9,3,44,33,9
2,9,3,45,32,9
2,9,3,45,32,9
2,9,3,45,32,9
2,8,3,45,33,9
1,8,3,45,34,9
1,8,2,45,35,9
1,8,1,45,35,10
2,7,1,45,35,10
2,7,1,45,34,11
2,7,2,44,34,11
2,6,3,44,34,11
2,5,3,45,34,11
2,4,3,45,35,11
2,4,4,44,35,11
2,3,4,45,35,11
3,3,4,45,35,10
4,3,3,45,35,10
4,3,4,44,35,10
3,4,4,44,35,10
3,5,3,44,35,10
2,5,4,44,35,10
3,5,4,43,35,10
3,6,4,43,34,10
3,6,4,44,33,10
2,6,4,45,33,10
2,6,5,45,33,9
2,7,4,45,33,9
2,7,4,45,33,9
3,7,4,44,33,9
3,7,4,44,33,9
3,7,3,45,33,9
4,7,3,45,32,9
4,7,3,45,32,9
4,7,3,45,32,9
4,8,3,44,32,9
4,7,4,44,32,9
5,7,3,44,32,9
6,7,3,43,32,9
6,6,3,43,33,9
6,6,3,43,33,9
5,7,3,43,33,9
5,8,3,43,32,9
6,7,3,43,32,9
5,7,4,43,32,9
5,7,3,43,33,9
5,7,3,43,33,9
5,7,3,42,33,10
5,6,3,43,33,10
5,6,4,43,32,10
4,6,4,44,32,10
4,6,4,44,32,10
4,6,5,43,32,10
3,7,5,43,32,10
3,7,4,43,33,10
3,7,5,42,33,10
3,8,5,42,33,9
3,8,6,41,33,9
3,7,6,42,33,9
3,7,6,42,34,8
3,7,6,42,35,7
3,7,5,42,36,7
4,7,4,42,36,7
4,7,4,42,36,7
4,8,4,42,36,6
5,8,4,41,36,6
5,7,5,41,36,6
5,7,5,41,35,7
6,7,5,41,35,6
5,8,5,41,35,6
5,8,5,41,34,7
5,8,5,41,34,7
5,8,5,40,34,8
5,9,5,39,34,8
5,9,5,38,35,8
4,9,5,38,35,9
5,9,5,38,34,9
5,8,5,38,35,9
5,7,5,38,36,9
5,7,5,39,36,8
5,6,5,39,37,8
4,6,5,39,38,8
4,5,5,39,39,8
4,5,5,39,39,8
4,5,5,39,38,9
4,5,5,39,38,9
4,5,5,39,38,9
4,6,4,39,38,9
5,6,4,39,38,8
6,6,4,38,38,8
6,6,3,39,38,8
6,7,3,39,38,7
5,7,4,39,38,7
6,6,4,39,38,7
6,6,5,39,37,7
5,6,5,40,37,7
5,6,6,40,37,6
5,6,6,40,36,7
5,6,6,40,36,7
5,6,5,40,36,8
4,6,5,41,36,8
4,5,5,41,37,8
4,5,5,41,38,7
4,5,5,41,38,7
5,5,5,41,38,6
4,5,6,41,38,6
4,6,5,41,38,6
4,6,4,41,39,6
4,6,4,41,39,6
4,7,4,41,39,5
4,8,3,41,39,5
5,8,3,41,39,4
5,8,4,41,38,4
5,9,4,41,37,4
6,9,4,40,37,4
6,8,4,41,37,4
6,8,4,41,37,4
6,9,4,40,37,4
7,9,3,40,37,4
6,9,3,40,38,4
6,9,3,41,38,3
6,8,4,41,38,3
7,8,4,41,37,3
8,8,4,41,37,2
8,8,4,41,36,3
7,8,4,42,36,3
7,8,3,42,37,3
7,7,3,42,38,3
7,7,4,42,37,3
7,7,5,41,37,3
8,7,5,40,37,3
8,7,5,40,37,3
8,7,4,40,38,3
8,7,4,40,38,3
7,7,4,40,38,4
8,7,4,40,37,4
7,8,4,40,37,4
7,7,4,40,37,5
7,7,4,40,37,5
7,7,4,40,36,6
6,7,4,41,36,6
6,7,4,41,35,7
6,7,4,41,34,8
6,6,4,41,34,9
6,6,4,41,34,9
5,6,5,41,34,9
5,5,5,42,34,9
5,5,5,42,34,9
6,5,5,42,34,8
5,5,6,42,34,8
6,4,6,42,34,8
6,4,7,41,34,8
6,4,7,41,34,8
6,5,7,41,34,7
6,4,7,42,34,7
7,4,7,41,34,7
7,4,8,41,34,6
7,4,8,42,34,5
6,4,9,42,34,5
5,5,9,42,34,5
5,5,9,42,33,6
5,5,9,43,33,5
5,5,9,43,33,5
6,5,9,43,33,4
6,5,9,43,33,4
6,4,10,43,33,4
6,4,10,43,33,4
6,3,11,43,33,4
5,4,11,43,33,4
6,4,11,42,33,4
6,4,10,42,33,5
6,4,10,42,33,5
6,4,10,42,33,5
6,4,11,41,33,5
6,4,11,41,33,5
6,4,10,41,34,5
7,3,10,41,34,5
8,2,10,41,34,5
7,3,10,41,34,5
6,3,10,41,35,5
6,3,10,41,36,4
5,3,10,41,36,5
5,3,10,41,36,5
5,3,10,40,36,6
4,4,10,40,36,6
4,4,9,40,37,6
5,4,8,40,37,6
5,4,8,40,37,6
5,4,8,40,37,6
5,4,9,40,37,5
5,3,10,40,37,5
5,3,10,40,38,4
5,3,10,40,38,4
4,3,10,40,39,4
4,3,10,40,39,4
4,3,10,40,39,4
4,4,9,40,39,4
4,3,9,40,39,5
5,3,9,40,39,4
5,3,10,40,38,4
5,4,10,40,37,4
5,4,10,40,37,4
5,4,10,40,36,5
4,4,10,41,36,5
4,5,10,40,36,5
4,5,10,40,36,5
4,5,9,41,36,5
4,5,9,41,36,5
4,4,10,41,36,5
4,5,10,41,35,5
4,4,10,42,35,5
4,3,11,42,35,5
5,3,11,42,34,5
5,3,11,42,34,5
6,3,10,42,34,5
5,3,10,42,35,5
5,3,10,42,35,5
5,2,10,42,35,6
5,2,9,42,35,7
4,2,9,43,35,7
4,3,9,42,35,7
4,3,9,42,34,8
4,3,9,42,34,8
4,3,10,42,33,8
4,3,10,42,33,8
5,3,10,41,33,8
5,3,10,41,33,8
4,3,10,41,33,9
4,3,10,41,33,9
4,4,10,41,33,8
4,4,11,41,32,8
4,5,10,41,32,8
4,4,10,42,32,8
4,4,10,42,31,9
5,4,9,42,31,9
4,5,9,42,31,9
4,4,10,42,31,9
4,3,10,43,31,9
3,3,10,43,31,10
3,2,10,43,31,11
3,1,10,43,31,12
3,0,10,43,32,12
3,0,10,43,33,11
2,1,10,43,33,11
2,1,9,44,33,11
2,1,9,45,33,10
2,2,8,45,33,10
3,2,8,44,33,10
4,2,7,44,33,10
5,2,7,44,32,10
5,2,7,44,32,10
5,2,6,44,32,11
5,2,6,44,33,10
5,2,5,45,33,10
5,3,5,44,33,10
5,4,5,44,32,10
5,4,5,44,32,10
5,4,4,45,32,10
5,3,4,45,32,11
4,3,4,45,32,12
3,3,5,45,32,12
2,3,6,45,32,12
1,4,6,45,32,12
1,4,6,45,31,13
1,4,6,45,31,13
1,5,6,44,31,13
2,5,6,44,30,13
2,6,6,44,30,12
2,5,6,45,30,12
2,5,6,45,30,12
2,5,7,45,29,12
2,6,7,45,28,12
1,7,7,45,28,12
1,6,8,45,28,12
1,6,8,46,28,11
1,5,8,47,28,11
1,4,8,47,28,12
1,5,7,47,28,12
1,5,6,48,28,12
1,5,7,47,28,12
1,5,7,48,28,11
0,5,7,48,28,12
0,5,6,48,29,12
0,5,6,48,29,12
0,5,6,48,29,12
1,5,6,48,28,12
1,5,6,49,27,12
0,5,6,49,28,12
0,5,6,49,28,12
0,5,6,49,28,12
0,4,7,49,28,12
0,4,7,49,28,12
0,4,7,48,28,13
0,4,6,48,29,13
0,3,6,48,30,13
0,3,6,48,30,13
0,3,6,47,30,14
0,3,6,47,30,14
0,3,6,47,31,13
0,3,6,47,31,13
0,2,7,47,31,13
0,2,6,48,31,13
0,3,6,48,30,13
0,3,6,48,30,13
1,2,6,48,30,13
1,2,6,49,30,12
1,3,6,49,29,12
1,3,5,49,30,12
1,3,5,48,31,12
1,3,5,47,31,13
1,3,5,48,31,12
1,2,5,49,31,12
1,3,4,49,31,12
1,2,4,49,32,12
2,2,4,48,32,12
2,1,4,48,32,13
2,1,3,49,32,13
3,1,3,49,32,12
2,1,3,49,32,13
2,1,3,49,33,12
2,0,3,49,34,12
2,0,2,50,34,12
2,0,1,51,34,12
2,0,1,52,33,12
2,0,1,51,33,13
1,0,2,51,33,13
1,0,2,51,32,14
1,0,2,52,32,13
1,0,2,52,32,13
1,0,3,51,32,13
1,0,4,50,32,13
1,0,3,50,32,14
1,0,3,51,31,14
1,0,4,51,31,13
1,0,4,51,31,13
1,0,4,52,31,12
1,0,4,52,31,12
1,0,4,53,30,12
1,0,4,53,30,12
1,0,4,53,30,12
1,1,4,53,29,12
2,0,4,53,29,12
2,0,3,53,30,12
1,0,3,53,30,13
1,0,3,53,30,13
2,0,3,53,29,13
2,0,3,52,29,14
1,1,3,52,29,14
1,1,4,51,29,14
2,1,4,50,29,14
2,1,4,50,29,14
2,1,4,50,29,14
2,1,4,50,29,14
2,1,4,49,30,14
2,1,5,49,29,14
2,0,6,49,29,14
1,0,6,49,30,14
0,1,6,49,30,14
1,0,6,49,30,14
1,0,6,49,30,14
0,0,6,50,30,14
1,0,6,50,30,13
1,1,6,50,29,13
0,1,6,50,29,14
0,1,6,50,29,14
1,1,6,49,29,14
1,1,6,50,29,13
1,1,6,50,29,13
1,1,5,50,30,13
1,1,5,51,29,13
1,1,5,50,29,14
1,0,5,50,30,14
1,0,5,50,30,14
2,0,5,50,30,13
2,0,5,50,31,12
2,1,4,50,31,12
2,0,4,50,31,13
2,0,4,50,32,12
2,0,4,50,32,12
2,0,5,50,32,11
2,0,5,50,32,11
2,0,6,50,32,10
2,1,5,50,32,10
2,1,5,50,32,10
2,1,6,50,31,10
1,1,6,51,31,10
1,0,6,51,32,10
1,0,7,51,31,10
2,0,6,51,31,10
2,1,6,50,31,10
1,1,7,50,31,10
1,1,8,49,31,10
2,1,7,49,31,10
2,0,7,49,31,11
2,0,8,48,31,11
2,0,8,48,30,12
2,0,7,48,30,13
2,0,7,48,30,13
1,0,8,48,30,13
1,1,7,48,30,13
0,1,8,48,30,13
0,1,8,48,31,12
0,2,8,47,31,12
0,3,8,46,31,12
1,2,8,46,31,12
2,2,8,46,30,12
2,2,8,47,30,11
3,2,8,47,30,10
3,2,8,47,30,10
4,2,8,47,30,9
4,1,8,47,30,10
3,1,8,47,31,10
3,0,8,47,32,10
3,0,8,47,32,10
4,0,7,47,32,10
4,1,7,47,32,9
4,0,8,47,32,9
4,0,9,46,32,9
4,0,9,46,32,9
4,0,9,46,32,9
4,0,9,46,32,9
5,0,8,46,32,9
5,0,8,46,32,9
4,0,9,46,32,9
3,0,9,46,33,9
3,0,9,45,33,10
3,0,10,45,33,9
3,0,10,45,33,9
3,0,10,45,33,9
3,0,10,45,33,9
4,0,9,45,33,9
4,0,9,44,33,10
4,1,9,44,32,10
4,1,8,45,32,10
4,1,8,45,32,10
4,1,8,45,32,10
4,1,8,45,33,9
4,2,7,45,33,9
4,3,6,45,33,9
4,2,7,45,33,9
3,2,8,45,33,9
3,3,8,45,33,8
3,3,8,45,33,8
3,3,8,45,32,9
3,3,7,45,33,9
3,3,7,45,33,9
3,3,7,45,33,9
3,3,7,45,33,9
2,3,7,45,34,9
2,3,8,44,34,9
3,3,8,44,34,8
3,2,9,44,34,8
3,2,9,43,35,8
3,2,9,44,34,8
3,3,8,44,34,8
3,3,7,45,34,8
3,2,7,46,34,8
4,2,7,46,33,8
4,3,7,46,32,8
4,3,7,46,32,8
3,3,7,46,33,8
3,3,7,46,33,8
3,3,7,46,33,8
2,3,8,46,33,8
3,3,8,45,33,8
4,3,8,44,33,8
4,4,8,44,32,8
4,4,7,44,32,9
3,4,7,44,32,10
3,4,7,43,33,10
2,4,7,44,33,10
2,4,7,44,33,10
2,3,7,44,34,10
2,3,7,45,33,10
2,3,8,45,33,9
2,3,8,45,33,9
2,3,8,45,33,9
2,3,7,45,33,10
2,3,7,45,33,10
2,3,6,45,33,11
2,3,7,45,32,11
3,2,7,45,32,11
3,2,6,45,33,11
3,2,5,46,33,11
3,1,6,46,33,11
3,0,6,46,34,11
4,0,6,46,33,11
3,0,6,47,33,11
3,1,6,46,33,11
3,1,7,46,32,11
3,1,6,46,32,12
4,1,6,46,32,11
4,1,6,47,32,10
4,1,5,47,32,11
4,2,5,47,32,10
4,1,5,47,32,11
4,1,5,47,32,11
4,1,5,46,33,11
4,1,5,46,33,11
4,1,5,46,33,11
4,2,5,45,33,11
4,3,5,45,32,11
5,3,5,44,32,11
5,3,6,44,31,11
5,3,5,44,31,12
5,2,5,44,32,12
5,3,5,43,32,12
5,3,5,43,32,12
6,3,5,43,32,11
6,3,5,43,33,10
5,4,5,43,33,10
5,4,5,43,33,10
5,5,4,43,33,10
5,5,4,43,33,10
6,5,4,43,33,9
6,4,5,43,33,9
6,4,5,43,34,8
5,4,6,43,34,8
5,4,6,43,34,8
4,4,6,43,34,9
3,5,6,43,34,9
2,6,6,43,34,9
2,6,6,42,35,9
2,7,6,41,35,9
2,6,6,42,35,9
2,6,6,42,34,10
3,6,6,42,34,9
3,5,6,42,34,10
3,5,7,41,34,10
3,4,7,42,34,10
2,4,7,42,35,10
1,4,8,42,35,10
1,3,8,42,36,10
1,4,8,41,36,10
0,4,9,41,36,10
0,4,9,40,37,10
0,4,9,41,37,9
0,4,9,42,37,8
0,4,9,42,36,9
0,4,9,41,37,9
0,4,9,40,37,10
1,3,9,40,37,10
0,3,9,40,37,11
0,3,8,40,37,12
0,3,8,39,38,12
0,3,8,39,38,12
0,4,7,39,38,12
1,4,7,39,38,11
0,4,7,40,38,11
0,5,7,40,37,11
0,5,7,40,37,11
0,5,7,40,37,11
0,5,7,40,37,11
0,5,8,40,37,10
0,6,8,40,37,9
0,5,8,40,37,10
0,5,9,39,37,10
0,4,9,39,38,10
0,4,9,39,38,10
0,4,9,39,38,10
0,5,8,39,38,10
0,5,8,39,38,10
0,5,9,39,38,9
0,5,8,39,38,10
0,5,9,38,38,10
0,5,10,38,37,10
0,5,10,38,37,10
0,4,10,38,38,10
0,4,11,37,38,10
0,3,11,37,39,10
0,3,11,37,39,10
0,4,11,37,38,10
0,5,10,37,38,10
0,5,10,38,37,10
0,5,10,38,37,10
0,6,10,38,37,9
0,6,10,39,37,8
0,6,11,39,37,7
0,6,10,40,37,7
0,7,10,40,37,6
0,7,10,40,37,6
0,7,9,41,37,6
0,7,9,41,37,6
1,7,8,41,37,6
1,8,8,41,37,5
2,8,8,40,37,5
2,9,8,40,36,5
1,9,8,40,37,5
2,9,8,40,37,4
2,9,8,39,37,5
3,9,8,39,36,5
3,9,7,39,37,5
3,9,7,39,37,5
3,9,7,38,38,5
3,9,6,38,38,6
2,9,6,38,39,6
3,9,6,38,39,5
3,9,7,37,39,5
3,10,6,37,39,5
4,10,6,37,39,4
3,11,6,37,39,4
3,11,7,37,38,4
3,11,7,37,38,4
4,11,6,37,38,4
3,11,6,38,38,4
3,11,6,38,38,4
4,11,6,38,38,3
4,11,6,39,38,2
4,12,6,39,38,1
4,12,6,39,38,1
5,12,5,39,38,1
5,12,5,39,37,2
4,12,6,39,37,2
5,12,6,38,37,2
5,12,5,39,37,2
5,12,5,39,37,2
5,13,5,38,37,2
4,13,5,39,37,2
4,13,5,38,37,3
3,13,5,38,38,3
3,13,5,38,38,3
3,13,5,38,38,3
3,13,5,39,38,2
3,13,5,39,38,2
3,13,5,39,38,2
2,14,5,39,38,2
2,13,6,39,38,2
1,13,6,39,39,2
1,13,6,39,39,2
1,13,6,39,39,2
1,13,7,39,38,2
1,13,6,39,39,2
1,12,7,39,39,2
0,12,7,40,39,2
0,12,7,40,39,2
0,11,8,40,39,2
0,12,8,40,38,2
0,11,8,40,39,2
0,11,8,41,39,1
0,11,7,42,39,1
0,11,7,42,39,1
0,10,7,42,40,1
0,10,7,42,40,1
0,10,7,43,40,0
0,10,7,43,40,0
0,9,7,44,40,0
0,9,7,44,40,0
0,9,7,45,39,0
0,9,7,45,39,0
1,9,7,45,38,0
1,10,7,45,37,0
1,10,7,45,37,0
2,10,6,45,37,0
2,10,7,44,37,0
2,11,6,44,37,0
2,11,6,44,37,0
2,11,5,44,38,0
1,11,5,44,39,0
2,10,5,44,39,0
2,10,5,43,40,0
1,10,5,43,40,1
1,9,5,43,41,1
1,8,5,44,41,1
1,8,5,45,41,0
1,8,5,45,41,0
1,8,5,45,41,0
1,8,5,45,41,0
1,9,4,45,41,0
1,9,4,45,41,0
1,8,4,45,41,1
1,8,5,44,41,1
1,8,5,43,41,2
1,7,5,44,41,2
1,7,5,45,41,1
1,8,4,45,41,1
1,7,4,45,42,1
1,7,3,46,42,1
1,7,4,45,42,1
1,7,4,45,42,1
1,8,3,45,42,1
1,8,3,44,43,1
1,8,2,44,44,1
2,8,2,43,44,1
2,8,2,43,44,1
2,8,2,43,44,1
3,8,2,43,43,1
3,9,1,43,43,1
3,9,2,42,43,1
2,9,2,43,43,1
2,9,3,43,42,1
2,9,3,43,42,1
2,9,3,43,42,1
1,9,4,43,42,1
2,9,4,43,41,1
