A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
74,12,90,65,35,3,31,106,48,36,59,20,75,69,32,21,29,32,82,81
74,12,90,65,35,3,31,107,48,36,59,20,75,68,32,21,29,32,82,81
74,12,90,65,35,3,31,106,48,36,59,20,75,68,32,21,29,32,82,82
75,12,90,65,35,3,31,106,48,36,59,20,75,68,32,21,29,31,82,82
75,12,90,65,35,3,31,106,48,36,59,20,75,68,31,21,30,31,82,82
75,12,90,65,35,3,31,106,48,36,60,20,75,68,31,20,30,31,82,82
75,12,90,65,35,3,32,106,48,36,60,20,75,68,31,20,30,31,81,82
75,12,90,65,35,3,32,107,48,35,60,20,75,68,31,20,30,31,81,82
75,12,90,65,35,4,32,107,47,35,60,20,75,68,31,20,30,31,81,82
75,11,90,65,35,5,32,107,47,35,60,20,75,68,31,20,30,31,81,82
75,11,89,65,35,6,32,107,47,35,60,20,75,68,31,20,30,31,81,82
75,11,89,66,35,6,32,107,46,35,60,20,75,68,31,20,30,31,81,82
75,11,89,67,35,6,32,107,46,35,60,20,75,68,31,19,30,31,81,82
75,11,89,67,36,6,32,107,46,35,60,20,75,68,31,19,30,31,81,81
75,11,89,67,37,6,31,107,46,35,60,20,75,68,31,19,30,31,81,81
75,11,89,67,37,6,31,107,46,35,60,20,75,68,31,19,29,32,81,81
75,11,89,66,37,6,31,107,46,35,60,20,75,68,32,19,29,32,81,81
75,11,89,66,37,6,31,107,46,35,60,20,75,69,32,18,29,32,81,81
75,11,89,66,37,6,31,108,46,35,60,20,75,69,32,18,28,32,81,81
75,11,89,66,37,7,31,108,46,35,60,20,75,69,32,18,28,32,81,80
75,11,89,66,37,7,31,108,46,35,60,20,76,69,32,17,28,32,81,80
75,11,89,66,37,7,31,108,46,36,59,20,76,69,32,17,28,32,81,80
75,11,89,66,37,7,31,108,46,36,59,20,76,69,32,17,28,31,82,80
75,11,89,66,37,7,31,108,46,36,59,20,76,69,32,17,28,30,82,81
75,11,89,66,37,7,31,108,46,36,59,20,76,69,32,17,28,30,82,81
75,11,89,65,37,7,31,108,46,36,59,20,76,70,32,17,28,30,82,81
75,11,89,65,37,6,31,108,47,36,59,20,76,70,32,17,28,30,82,81
74,11,89,65,37,7,31,108,47,36,59,20,76,70,32,17,28,30,82,81
74,11,89,65,37,7,31,108,47,36,59,20,76,69,32,17,28,31,82,81
74,11,89,65,37,8,31,108,47,36,59,20,76,69,31,17,28,31,82,81
75,11,89,65,36,8,31,108,47,36,59,20,76,69,31,17,28,31,82,81
75,11,89,64,36,9,31,108,47,36,59,20,76,69,31,17,28,31,82,81
74,11,89,64,36,9,31,108,47,36,60,20,76,69,31,17,28,31,82,81
74,11,89,64,37,9,31,108,46,36,60,20,76,69,31,17,28,31,82,81
74,11,89,64,37,9,30,108,46,36,60,20,76,70,31,17,28,31,82,81
74,11,89,64,37,9,30,108,46,36,60,20,76,70,31,17,28,31,82,81
74,11,89,64,37,9,30,109,46,36,59,20,76,70,31,17,28,31,82,81
74,11,89,64,37,9,30,109,46,36,59,20,76,70,31,17,29,31,82,80
74,11,89,64,37,9,30,108,46,36,59,20,76,70,31,17,29,31,82,81
74,11,89,65,37,9,30,108,46,36,59,20,76,70,31,17,28,31,82,81
73,11,89,65,38,9,30,108,46,36,59,20,76,70,31,17,28,31,82,81
72,11,89,65,38,9,30,108,46,36,59,20,76,70,31,17,29,31,82,81
72,11,89,65,38,9,30,108,47,36,59,20,76,70,31,17,29,31,82,80
72,11,89,65,38,9,30,108,47,36,59,20,76,69,31,18,29,31,82,80
72,11,89,65,38,9,30,108,47,36,59,20,76,69,32,18,29,30,82,80
72,11,89,65,38,9,30,108,47,36,59,20,76,70,32,18,29,30,82,79
72,11,89,65,38,9,30,108,47,37,58,20,76,70,32,18,29,30,82,79
72,11,90,65,38,9,30,108,47,37,58,20,76,70,32,18,29,30,81,79
72,11,90,65,38,9,30,108,47,37,58,20,76,70,32,18,29,30,81,79
72,10,91,65,38,9,30,108,47,37,58,20,76,70,32,18,29,30,81,79
72,10,91,65,38,9,30,108,47,37,58,20,76,69,33,18,29,30,81,79
72,10,91,65,38,10,30,108,47,37,58,20,76,69,32,18,29,30,81,79
72,10,92,64,38,10,30,108,47,37,58,20,76,69,32,18,29,30,81,79
72,10,92,64,37,10,30,108,48,37,58,20,76,69,32,18,29,30,81,79
72,10,92,64,37,10,30,108,48,38,57,20,76,69,32,18,29,30,81,79
72,10,92,64,37,10,30,108,48,37,57,20,76,69,32,18,29,31,81,79
72,10,92,64,37,9,30,108,48,37,57,20,76,69,32,18,29,31,81,80
72,10,92,64,37,9,31,108,48,37,57,20,75,69,32,18,29,31,81,80
73,10,92,64,37,9,31,108,48,37,57,19,75,69,32,18,29,31,81,80
73,10,92,64,37,9,31,108,48,37,57,19,75,69,32,18,29,31,81,80
74,10,92,64,37,9,31,108,48,37,57,19,75,69,31,18,29,31,81,80
74,10,92,64,37,9,31,108,48,37,57,18,75,69,31,18,30,31,81,80
74,10,92,64,37,10,31,108,48,37,56,18,75,69,31,18,30,31,81,80
74,10,92,64,37,10,31,108,48,37,56,18,75,69,31,19,29,31,81,80
74,9,92,64,37,10,31,108,48,38,56,18,75,69,31,19,29,31,81,80
74,9,92,64,37,10,31,108,49,37,56,18,75,69,31,19,29,31,81,80
74,9,92,64,37,10,31,108,49,37,56,18,75,69,31,20,29,31,80,80
74,9,92,64,36,10,31,108,49,37,56,18,75,69,31,20,30,31,80,80
74,9,92,64,36,9,31,108,49,37,56,18,75,69,31,20,30,31,80,81
74,9,92,64,36,8,31,108,49,37,56,18,75,70,31,20,30,31,80,81
74,10,92,64,36,8,31,108,49,37,56,18,75,70,31,20,30,30,80,81
74,10,92,64,36,8,31,108,50,37,56,18,75,69,31,20,30,30,80,81
74,10,92,64,36,9,31,107,50,37,56,18,75,69,31,20,30,30,80,81
74,10,92,64,36,10,31,107,50,37,56,18,75,68,31,20,30,30,80,81
74,10,92,64,36,10,31,107,50,37,56,19,75,68,30,20,30,30,80,81
74,10,93,64,36,10,31,107,50,37,56,19,75,68,30,20,30,30,79,81
74,10,94,64,36,10,30,107,50,37,56,19,75,68,30,20,30,30,79,81
74,10,94,64,36,10,30,107,50,37,55,19,75,69,30,20,30,30,79,81
74,10,94,63,36,10,30,107,50,37,55,20,75,69,30,20,30,30,79,81
74,10,94,64,36,10,30,107,50,37,55,20,75,69,29,20,30,30,79,81
74,10,94,64,36,10,30,106,50,37,55,20,75,69,29,20,30,31,79,81
74,10,94,63,36,10,30,106,50,37,55,20,75,69,29,20,30,32,79,81
74,10,94,63,36,10,30,106,50,37,55,20,75,69,29,20,29,32,80,81
74,10,94,63,37,10,30,105,50,37,55,20,75,69,29,20,29,32,80,81
73,10,94,63,37,10,30,105,50,37,55,20,75,69,29,20,29,32,81,81
73,10,95,63,37,10,30,105,50,37,55,20,75,69,29,19,29,32,81,81
73,10,95,63,37,11,30,105,50,37,55,20,75,69,29,19,28,32,81,81
73,11,94,63,37,11,30,105,50,37,55,20,75,69,29,19,28,32,81,81
73,10,94,63,37,11,30,105,50,37,55,20,75,69,29,19,28,33,81,81
73,10,94,63,36,11,30,105,50,37,55,20,75,69,29,19,28,33,81,82
73,10,94,63,36,11,30,105,50,37,55,19,75,69,30,19,28,33,81,82
73,10,94,63,36,11,30,105,51,37,55,19,75,69,30,19,28,32,81,82
73,10,94,63,36,11,30,105,51,37,55,19,76,69,30,19,28,32,81,81
73,10,94,63,36,10,30,105,51,37,56,19,76,69,30,19,28,32,81,81
73,10,94,63,36,10,29,105,51,37,56,19,77,69,30,19,28,32,81,81
73,10,94,64,36,10,29,105,51,36,56,19,77,69,30,19,28,32,81,81
73,10,94,64,36,10,29,105,51,36,55,19,77,69,30,19,28,33,81,81
73,10,94,64,36,10,29,105,51,35,55,20,77,69,30,19,28,33,81,81
73,10,94,64,36,10,29,105,52,35,55,20,77,69,30,19,28,33,80,81
73,10,95,64,36,10,29,105,52,34,55,20,77,69,30,19,28,33,80,81
73,10,95,64,36,10,29,104,52,34,55,20,77,69,30,20,28,33,80,81
73,10,95,64,36,10,29,104,52,34,55,20,77,69,30,20,29,33,79,81
73,10,96,64,36,10,29,103,52,34,55,20,77,69,30,20,29,33,79,81
73,10,96,64,36,10,30,103,52,34,55,20,77,69,30,20,29,33,78,81
73,10,96,63,36,10,30,103,52,34,55,20,77,69,30,20,29,33,78,82
73,10,96,63,36,10,31,102,52,34,55,20,77,69,30,20,29,33,78,82
73,10,96,63,36,10,31,102,52,33,55,20,77,69,30,20,30,33,78,82
73,10,96,63,36,10,31,102,52,33,56,20,77,69,30,20,30,32,78,82
74,10,96,63,36,10,31,102,52,33,56,20,77,69,30,20,29,32,78,82
74,10,96,63,36,11,31,102,52,33,56,19,77,69,30,20,29,32,78,82
74,10,96,63,36,12,31,102,52,33,55,19,77,69,30,20,29,32,78,82
75,10,96,63,36,12,31,101,52,33,55,19,77,69,30,20,29,32,78,82
75,10,96,63,36,12,31,101,52,33,55,20,77,68,30,20,29,32,78,82
75,10,96,63,37,12,31,101,52,33,55,20,77,68,30,20,29,32,78,81
75,11,96,63,37,12,31,101,52,33,55,20,77,68,30,20,29,31,78,81
75,11,96,63,37,12,31,101,52,33,55,20,77,68,31,19,29,31,78,81
75,11,96,63,36,12,31,101,52,33,55,20,77,68,31,19,29,31,78,82
75,11,96,63,36,12,31,101,52,33,55,20,77,67,31,19,29,31,78,83
75,11,96,63,36,12,31,101,52,33,55,20,77,67,31,19,29,30,79,83
75,11,96,64,36,12,31,101,52,33,55,20,77,66,31,19,29,30,79,83
75,11,96,64,36,12,31,101,52,33,55,20,77,66,31,19,29,30,79,83
75,11,96,64,36,12,31,101,52,33,54,20,77,66,32,19,29,30,79,83
75,11,97,64,36,12,31,101,52,32,54,20,77,66,32,19,29,30,79,83
75,11,97,64,36,12,31,101,52,32,54,20,77,67,32,18,29,30,79,83
75,11,97,64,36,12,31,101,52,32,54,20,77,67,32,18,29,30,79,83
75,11,96,64,36,12,31,101,52,32,54,20,77,67,32,18,29,30,79,84
75,11,96,64,35,12,31,102,52,32,54,20,77,67,32,18,29,30,79,84
75,10,96,65,35,12,31,102,52,32,54,20,77,67,32,18,29,30,79,84
75,10,96,65,35,12,31,102,51,32,54,20,78,67,32,18,29,30,79,84
75,10,96,65,34,12,31,103,51,32,54,20,78,67,32,18,29,30,79,84
75,10,96,65,34,12,31,103,51,32,54,20,78,67,32,19,29,29,79,84
75,10,96,64,34,12,31,104,51,32,54,20,78,67,32,19,29,29,79,84
75,10,96,64,34,12,31,104,51,31,54,20,78,67,32,20,29,29,79,84
75,10,96,64,34,12,31,104,51,32,54,20,78,67,32,19,29,29,79,84
75,10,96,64,34,12,31,104,50,32,54,20,79,67,32,19,29,29,79,84
75,10,96,64,34,12,30,104,51,32,54,20,79,67,32,19,29,29,79,84
75,10,96,64,34,12,30,104,50,32,54,20,79,68,32,19,29,29,79,84
75,10,96,64,34,12,30,104,50,32,54,20,79,68,32,19,29,29,79,84
75,10,96,65,34,12,30,104,50,32,54,20,78,68,32,19,29,29,79,84
75,10,96,65,34,12,30,105,50,32,54,20,78,67,32,19,29,29,79,84
75,10,96,65,34,12,30,104,50,33,54,20,78,67,32,19,29,29,79,84
75,10,96,65,34,12,30,104,50,33,54,20,78,67,33,19,29,29,78,84
75,10,96,65,34,12,30,104,50,33,54,20,78,67,33,19,29,29,78,84
75,10,96,65,34,12,30,104,50,33,54,20,78,67,34,19,28,29,78,84
75,9,96,65,34,12,30,105,50,33,54,20,78,67,34,19,28,29,78,84
75,9,96,66,34,12,30,105,50,33,54,20,78,67,34,19,28,29,78,83
74,9,96,66,34,12,30,105,50,33,54,20,78,67,34,19,28,29,79,83
74,9,96,66,34,12,30,105,50,33,54,20,78,66,34,19,28,29,79,84
74,9,96,66,34,12,30,105,50,33,54,20,79,66,34,19,28,29,78,84
74,9,96,66,33,12,30,105,50,33,54,20,79,66,34,20,28,29,78,84
74,9,96,66,33,11,30,105,50,33,54,21,79,66,34,20,28,29,78,84
74,9,96,66,33,11,30,105,50,33,55,21,79,66,34,20,27,29,78,84
74,9,95,66,33,11,30,105,50,33,55,21,79,66,35,20,27,29,78,84
74,9,95,66,33,11,31,105,50,33,55,21,79,66,35,19,27,29,78,84
74,9,95,66,34,11,31,105,50,32,55,21,79,66,35,19,27,29,78,84
74,9,95,66,34,11,31,105,51,32,55,21,79,66,35,19,27,29,77,84
74,9,95,66,34,11,31,105,51,32,55,21,79,65,35,20,27,29,77,84
74,9,95,66,34,10,31,105,51,32,55,22,79,65,35,20,27,29,77,84
74,8,95,66,35,10,31,105,51,32,55,22,79,65,35,20,27,29,77,84
74,8,95,66,36,10,31,105,51,32,55,22,78,65,35,20,27,29,77,84
75,8,95,66,36,10,31,105,51,32,54,22,78,65,35,20,27,29,77,84
75,8,96,66,36,10,31,105,51,32,54,21,78,65,35,20,27,29,77,84
75,8,96,66,36,10,31,105,50,32,54,21,78,65,35,21,27,29,77,84
75,8,96,66,36,10,31,105,50,32,54,20,78,65,36,21,27,29,77,84
75,8,96,66,36,10,31,105,51,32,54,20,78,65,35,21,27,29,77,84
74,8,96,67,36,10,31,105,51,32,54,20,78,65,35,21,27,29,77,84
73,8,96,67,36,10,31,105,51,32,54,20,78,65,35,21,28,29,77,84
73,9,96,67,36,10,31,104,51,32,54,20,78,65,35,21,28,29,77,84
73,9,96,66,36,10,31,104,51,32,54,20,78,65,35,22,28,29,77,84
73,9,96,66,36,10,31,104,51,32,55,20,78,65,35,22,28,29,76,84
73,9,96,66,36,10,31,103,51,32,55,21,78,65,35,22,28,29,76,84
73,8,96,66,36,10,31,103,51,32,55,21,78,65,35,22,28,29,76,85
73,8,96,66,36,10,30,103,51,32,55,21,79,65,35,22,28,29,76,85
73,8,96,66,36,10,29,103,51,32,55,21,79,65,35,22,28,29,76,86
73,8,96,66,36,10,29,103,50,32,55,21,79,65,35,22,29,29,76,86
73,9,96,66,36,10,29,103,50,32,55,20,79,65,35,22,29,29,76,86
73,9,96,66,36,10,29,103,50,33,55,20,79,65,35,22,29,29,75,86
73,10,96,66,36,10,29,103,50,33,55,20,79,64,35,22,29,29,75,86
73,10,96,66,36,10,29,103,50,32,55,20,79,64,35,22,30,29,75,86
73,10,96,66,36,10,29,104,50,32,55,20,78,64,35,22,30,29,75,86
73,10,96,66,36,10,29,104,50,32,55,20,78,64,35,22,30,28,76,86
73,10,96,66,35,10,29,104,50,32,55,20,78,64,36,22,30,28,76,86
73,10,96,66,35,10,29,104,50,32,55,20,78,64,36,23,30,27,76,86
73,10,96,66,35,10,29,104,49,32,55,21,78,64,36,23,30,27,76,86
73,10,96,66,35,10,29,104,49,33,55,21,78,64,36,23,30,27,76,85
73,10,96,66,35,10,29,104,49,33,55,21,78,64,36,23,30,27,76,85
73,10,96,66,35,10,29,104,49,33,55,21,78,64,36,23,30,27,76,85
73,10,96,66,35,10,29,104,49,33,55,22,78,64,35,23,30,27,76,85
73,10,96,66,35,10,29,104,49,33,55,22,78,65,35,23,30,27,75,85
73,10,96,67,35,10,29,104,49,33,55,22,77,65,35,23,30,27,75,85
73,10,96,67,35,10,29,104,49,33,55,22,77,65,35,24,30,27,74,85
73,9,96,67,35,10,29,104,49,33,55,22,77,65,35,24,30,27,75,85
72,9,96,67,35,10,29,104,49,34,55,22,77,65,35,24,30,27,75,85
72,10,96,67,35,10,29,104,49,34,54,22,77,65,35,24,30,27,75,85
72,10,96,67,35,10,29,104,49,34,54,21,78,65,35,24,30,27,75,85
72,9,96,67,35,10,29,104,49,34,54,21,79,65,35,24,30,27,75,85
72,9,96,67,36,10,29,103,49,34,54,21,79,65,35,24,30,27,75,85
72,9,96,67,36,10,29,102,49,34,54,22,79,65,35,24,30,27,75,85
72,9,96,67,36,10,29,102,49,34,54,21,79,65,35,24,30,27,75,86
71,9,96,67,36,10,29,103,49,34,54,21,79,65,35,24,30,27,75,86
71,8,96,67,36,10,29,103,49,34,54,21,79,65,35,25,30,27,75,86
71,8,96,67,37,10,29,103,49,34,53,21,79,65,35,25,30,27,75,86
71,8,96,68,37,10,29,103,49,34,53,20,79,65,35,25,30,27,75,86
71,8,96,68,37,10,29,103,49,35,53,20,79,65,35,24,30,27,75,86
71,9,96,68,37,10,29,103,49,35,53,20,79,65,35,24,29,27,75,86
70,9,96,68,37,10,29,103,49,35,53,20,79,65,36,24,29,27,75,86
70,9,96,68,37,10,30,103,49,35,53,20,79,65,36,24,28,27,75,86
70,9,96,68,37,10,30,103,49,35,54,20,78,65,36,24,28,27,75,86
70,9,96,68,37,10,30,103,49,35,54,20,79,65,36,24,28,27,74,86
70,9,96,68,37,11,30,103,49,35,54,19,79,65,36,24,28,27,74,86
70,9,95,68,37,11,30,103,49,35,54,19,79,65,36,24,28,27,74,87
70,10,95,68,37,11,30,103,49,35,54,19,78,65,36,24,28,27,74,87
70,10,95,68,37,12,30,103,48,35,54,19,78,65,36,24,28,27,74,87
70,10,95,68,37,12,30,103,48,35,54,19,77,65,36,24,28,27,74,88
70,11,95,68,37,12,30,103,48,35,54,19,77,64,36,24,28,27,74,88
70,11,95,68,37,12,30,103,48,35,54,19,77,64,35,24,28,27,74,89
70,11,95,68,37,12,29,103,48,35,54,19,77,64,35,24,28,27,74,90
71,11,95,68,36,12,29,103,48,35,54,19,77,64,35,24,28,27,74,90
71,11,95,69,36,12,29,103,48,35,54,19,77,64,35,23,28,27,74,90
71,11,95,69,36,12,29,102,48,35,54,19,77,64,36,23,28,27,74,90
71,11,95,68,36,12,29,102,48,35,54,19,77,64,36,23,29,27,74,90
71,11,95,68,37,12,29,102,48,35,53,19,77,64,36,23,29,27,74,90
71,11,94,68,37,12,29,102,48,35,53,19,77,64,37,23,29,27,74,90
71,11,94,68,37,12,29,102,48,35,53,19,76,64,37,23,30,27,74,90
71,11,94,68,37,11,29,102,48,35,53,19,76,65,37,23,30,27,74,90
72,11,94,68,37,11,29,102,48,35,53,19,76,65,36,23,30,27,74,90
72,11,94,68,37,11,29,102,48,35,53,19,75,65,36,23,30,28,74,90
72,11,95,68,37,11,29,102,48,35,52,19,75,65,36,23,30,28,74,90
72,12,95,68,37,11,29,102,48,35,52,19,75,65,36,22,30,28,74,90
72,12,95,68,37,12,29,102,48,35,52,19,75,65,36,21,30,28,74,90
72,12,95,68,36,12,29,102,48,35,52,19,75,65,37,21,30,28,74,90
72,12,95,68,36,12,29,102,48,35,52,19,75,65,37,21,30,28,74,90
72,13,95,68,36,12,29,102,48,35,52,19,75,65,37,21,30,28,74,89
72,13,95,67,36,12,29,102,48,35,52,19,75,65,37,21,30,28,74,90
72,13,95,67,36,12,29,102,48,35,52,19,74,65,37,21,30,28,74,91
72,13,95,67,36,12,28,102,48,35,52,19,74,65,37,21,30,29,74,91
72,13,95,67,36,12,28,102,48,35,52,19,74,65,37,21,30,29,74,91
72,13,94,67,36,12,28,102,48,35,52,19,74,65,37,21,30,30,74,91
72,14,94,67,36,12,28,102,48,35,52,19,74,65,37,21,30,29,74,91
72,14,94,67,36,12,28,102,49,35,52,18,74,65,37,21,30,29,74,91
72,13,94,67,36,12,29,102,49,35,52,18,74,65,37,21,30,29,74,91
72,13,94,66,36,12,29,102,49,35,52,18,74,65,38,21,30,29,74,91
72,13,94,66,36,12,29,102,49,34,52,18,74,65,38,21,30,29,74,92
72,13,94,66,37,12,29,102,49,34,52,18,74,65,38,20,30,29,74,92
73,13,94,66,37,12,29,102,49,34,52,18,74,65,38,20,30,28,74,92
73,13,94,66,37,12,28,102,49,35,52,18,74,65,38,20,30,28,74,92
73,12,94,66,37,12,28,102,49,36,52,18,74,65,38,20,30,28,74,92
73,12,94,66,37,12,28,102,50,36,51,18,74,65,38,20,30,28,74,92
73,12,94,66,37,12,28,102,50,36,51,18,75,65,37,20,30,28,74,92
73,13,94,66,37,12,28,102,50,36,51,18,74,65,37,20,30,28,74,92
73,13,94,66,37,12,28,102,50,36,51,18,74,64,37,20,31,28,74,92
73,13,94,66,37,12,28,102,50,36,51,19,74,64,37,20,31,28,73,92
73,14,94,66,37,11,28,102,50,36,51,19,74,64,37,20,31,28,73,92
73,14,94,66,37,11,28,102,50,37,51,19,74,64,37,19,31,28,73,92
73,14,93,67,37,11,28,102,50,37,51,19,74,64,37,19,31,28,73,92
73,14,93,67,37,11,29,102,50,37,51,19,74,64,36,19,31,28,73,92
73,14,93,67,37,10,29,102,50,37,51,19,75,64,36,19,31,28,73,92
73,14,93,67,37,10,29,101,50,37,51,19,75,64,36,19,31,29,73,92
73,14,93,67,37,10,29,101,51,37,51,19,74,64,36,19,31,29,73,92
73,14,93,67,38,10,29,101,51,37,51,19,74,64,35,19,31,29,73,92
73,14,93,67,38,10,29,102,50,37,51,19,74,64,35,19,31,29,73,92
73,13,93,67,38,10,30,102,50,37,51,19,74,64,35,19,31,29,73,92
73,13,93,67,38,11,30,102,49,37,51,19,74,64,35,19,31,29,73,92
73,12,93,67,38,11,30,102,49,37,51,20,74,64,35,19,31,29,73,92
73,12,93,67,38,11,31,102,49,37,51,20,74,64,34,19,31,29,73,92
73,12,93,67,38,11,31,102,49,37,51,20,75,64,33,19,31,29,73,92
73,12,93,67,38,11,31,102,48,38,51,20,75,64,33,19,31,29,73,92
73,12,93,68,38,11,31,102,48,38,51,20,75,63,33,19,31,29,73,92
73,12,93,68,38,11,32,102,48,38,51,20,75,63,32,19,31,29,73,92
72,12,94,68,38,11,32,102,48,38,51,20,75,63,32,19,31,29,73,92
72,12,94,68,38,11,32,102,48,39,51,20,75,62,32,19,31,29,73,92
72,12,94,68,37,11,32,102,48,40,51,20,75,62,32,19,31,29,73,92
72,12,94,68,37,11,32,101,48,40,51,20,75,62,32,20,31,29,73,92
72,12,94,68,37,11,32,101,48,40,51,20,75,62,32,20,31,29,73,92
72,12,94,68,38,10,32,101,48,40,51,20,75,62,32,20,31,29,73,92
72,12,94,68,38,10,33,101,47,40,51,20,75,62,32,20,31,29,73,92
72,12,94,68,38,10,33,101,47,40,51,20,74,62,32,20,31,29,74,92
72,12,95,68,38,10,33,101,47,40,50,20,74,62,32,20,31,29,74,92
72,12,95,68,38,10,33,101,47,40,50,20,74,62,33,20,31,28,74,92
72,12,95,68,38,10,34,101,47,40,49,20,74,62,33,20,31,28,74,92
72,11,95,68,38,10,34,101,47,40,49,20,74,62,33,20,31,28,74,93
72,11,95,68,38,10,33,101,48,40,49,20,74,62,33,20,31,28,74,93
72,11,95,68,38,10,33,101,48,40,49,20,75,61,33,20,31,28,74,93
72,11,95,68,38,10,33,101,47,40,49,20,76,61,33,20,31,28,74,93
72,11,95,68,38,10,33,101,47,39,49,20,76,61,33,20,32,28,74,93
72,11,95,68,38,10,33,101,47,39,49,20,76,61,33,20,32,27,74,94
72,11,95,67,38,10,33,101,47,39,49,20,76,62,33,20,32,27,74,94
72,11,95,67,38,10,33,102,47,39,49,20,76,62,33,20,32,27,74,93
72,12,95,67,38,10,33,102,47,39,49,20,76,62,32,20,32,27,74,93
72,11,95,67,38,10,33,102,47,39,49,20,76,62,32,21,32,27,74,93
72,11,95,67,38,10,33,102,46,39,49,20,76,62,32,21,32,27,74,94
72,11,95,67,38,10,33,102,46,39,49,20,76,62,32,20,32,28,74,94
72,11,95,67,38,10,33,101,46,40,49,20,76,62,32,20,32,28,74,94
72,11,95,68,38,10,33,101,46,40,49,20,76,61,32,20,32,28,74,94
72,11,95,68,38,10,33,101,46,40,49,20,76,61,32,20,32,29,74,93
72,11,95,68,38,9,33,101,46,41,49,20,76,61,32,20,32,29,74,93
71,11,95,68,39,9,33,101,46,41,49,20,76,61,32,20,32,29,74,93
71,10,95,68,39,9,33,101,47,41,49,20,76,61,32,20,32,29,74,93
71,10,95,68,40,9,33,101,46,41,49,20,76,61,32,20,32,29,74,93
71,10,95,68,40,9,33,101,46,41,49,20,76,60,32,20,32,29,74,94
70,10,95,68,40,9,33,101,46,41,49,20,77,60,32,20,32,29,74,94
70,11,95,68,40,9,33,101,46,41,49,20,76,60,32,20,32,29,74,94
70,11,95,67,40,9,33,101,46,41,50,20,76,60,32,20,32,29,74,94
70,11,95,66,40,9,33,101,46,41,50,20,76,60,33,20,32,29,74,94
70,11,95,66,40,9,33,101,47,41,50,20,76,60,33,19,32,29,74,94
69,11,95,66,40,9,33,102,47,41,50,20,76,60,33,19,32,29,74,94
70,10,95,66,40,9,33,102,47,41,50,20,76,60,33,19,32,29,74,94
70,10,95,66,40,8,33,102,47,41,50,20,76,60,33,19,32,29,75,94
70,10,95,66,40,8,33,102,47,41,51,19,76,60,33,19,32,29,75,94
70,10,95,66,40,8,32,102,47,41,51,19,76,61,33,19,32,29,75,94
70,10,95,66,40,7,32,102,47,41,51,20,76,61,33,19,32,29,75,94
70,10,95,66,40,7,31,102,47,41,51,20,76,61,33,20,32,29,75,94
70,9,95,66,40,7,31,102,47,41,51,21,76,61,33,20,32,29,75,94
70,9,95,66,40,7,31,102,47,41,51,21,75,61,33,21,32,29,75,94
70,9,95,66,40,7,31,102,47,41,51,21,75,60,33,21,32,29,75,95
70,9,95,66,40,7,31,102,47,41,51,21,74,60,34,21,32,29,75,95
70,9,95,66,40,7,31,102,46,41,51,21,74,60,34,21,32,29,75,96
70,9,95,67,40,7,31,102,46,41,51,21,74,60,34,21,32,29,75,95
70,9,95,66,40,7,31,102,46,41,52,21,74,60,34,21,32,29,75,95
70,9,95,66,40,7,31,102,46,41,52,22,74,60,34,21,32,29,75,94
70,9,95,66,40,8,31,102,46,41,52,22,74,60,34,20,32,29,75,94
70,9,95,66,40,8,31,102,47,41,52,22,74,60,34,20,32,29,75,93
70,10,95,66,40,8,31,102,47,40,52,22,74,60,34,20,32,29,75,93
70,10,95,66,40,8,31,102,47,40,52,22,74,60,35,20,32,29,74,93
70,10,95,66,40,7,31,102,47,40,52,22,74,61,35,20,32,29,74,93
70,10,95,66,41,7,31,102,47,40,52,22,74,61,34,20,32,29,74,93
70,10,95,66,41,7,31,102,46,41,52,22,74,61,34,20,32,29,74,93
70,10,95,66,41,7,31,102,46,41,52,23,74,61,34,20,32,28,74,93
70,10,95,66,41,7,31,102,46,41,52,23,74,61,34,20,32,28,74,93
70,9,95,66,41,7,31,102,46,41,52,23,75,61,34,20,32,28,74,93
70,9,95,66,41,7,31,102,47,41,52,23,75,61,34,20,31,28,74,93
70,9,95,66,41,7,31,102,47,41,53,23,75,61,34,20,31,28,74,92
70,9,95,66,41,7,31,102,47,40,53,23,75,61,34,20,31,29,74,92
70,9,94,66,41,8,31,102,47,40,53,23,75,61,34,20,31,29,74,92
70,9,94,67,41,8,31,102,47,40,53,23,75,61,34,20,31,28,74,92
70,9,94,67,41,8,31,102,48,40,53,23,74,61,34,20,31,28,74,92
70,9,94,67,41,8,31,102,48,40,53,23,74,61,34,20,31,28,74,92
70,9,94,67,41,8,31,102,48,40,53,23,74,61,35,20,31,27,74,92
70,8,94,67,41,8,31,102,48,40,53,23,74,61,35,20,32,27,74,92
70,8,94,67,41,8,31,102,47,40,53,23,74,61,35,20,32,28,74,92
71,8,94,67,41,8,31,102,47,40,53,23,74,61,35,20,31,28,74,92
71,8,94,67,41,9,31,102,47,39,53,23,74,61,35,20,31,28,74,92
71,8,95,67,41,9,30,102,47,39,53,23,74,61,35,20,31,28,74,92
71,8,96,67,41,9,30,102,47,39,53,23,73,61,35,20,31,28,74,92
71,8,96,67,41,9,30,102,47,40,53,23,73,61,35,19,31,28,74,92
71,8,96,67,41,9,30,102,47,41,53,23,72,61,35,19,31,28,74,92
71,8,97,67,41,8,30,102,47,41,53,23,72,61,35,19,31,28,74,92
71,9,97,67,41,8,30,102,47,41,53,23,72,61,35,19,31,27,74,92
